review,sentiment
Wszystkie opinie o tym aucie wpisane sa przez importera. Wszytkie w bardzo podobny stylu moim zdaniem wpisuje to jedna osoba. ,0
mam rocznik 89 1.3 monowtrysk z gazem.brac .za taka cene bralbym ,1
"Bardzo bym się zastanowił nad ponownym kupnem, widocznie źle trafiłem ( taki egzemplarz, czarna owca)",0
Fajny suw gdyby nie ten silnik,0
"Co tu duzo pisać, z miłą chęcia polecam autko, przed czy po liftingu. Tym bardziej w kolorze ""electric orange""",1
Serwis autoryzowany bardzo słaby. Praktycznie nowe auto bez gwarancji.,0
"Bardzo mi sie to autko podoba, i co ciekawe jaste naprawde niezle wykonane, na codzien uzytkuje focusa i jak siadlem do Kii wcale nie zalecialo tandeta!!",1
Japońskie są najlepsze i BASTA.,1
AUTO CAŁKIEM DOBRE TYLKO JEDYNY MANKAMENT JAK NARAZIE TO PRZEDNIE PODUSZKI POD AMORTYZATORAMI,1
Tani ładny samochód ale dla blacharza lub mechanika,0
słaby komfort,0
LUDZIE NIE KUPUJCIE MITSUBISHI ,0
LUDZIE NIE KUPUJCIE MITSUBISHI ,0
Autko bardzo ładne... i to tyle zalet silnik porażka co chwile jakieś niespodzianki. Komfort jazdy taki jak w polonezie silnik głośny i szarpie,0
Mały samochód doskonały do miasta i na krótkie wypady,1
Fajne auto dla rodzinki z małymi dziećmi. Robi mega wrażenie na każdym i przyjemność z podróżowania na dłuższych trasach.,1
"W moim Uniaku (1.0) silnik też chodzi jak nówka (130000km), pali litr oleju na 15000km. Odpala bezproblemu. Pozdrówka dla wszystkich właścicieli Fiatów! :-) ",1
AUTO BYŁOBY SUPER GDYBY MIAŁO PREKAZANIE NAPĘDU JAK W T4,0
"Auto POMYŁKA !!! tylko wygląd na fajny ,mechanicznie gorszy od Fiata .Nigdy więcej nie kupie tego badziewia !!!",0
"Za dużo problemów do naprawy: pompa wodna, dwa łożyska, wałek napinacza, wałek rozrządu, ciągłe problemy z geometria. Dobrze sie trzyma drogi ponieważ ma ABS, ETC, ESC.",0
"Siena 1,2 HL 1999 150 tys.km i zero poważnych awarii. wymian tłumika przy 120 tys. km, szczęki i klocki ze 3 razy i tyle było roboty przy nim. Dobre auto (jak na tak niską cenę), zwłaszcza silnik. ",1
"marne materiały, nieprecyzyjna skrzynia biegów, jak na tę klasę samochodu za dużo usterek, skrzypiące części, kiepskie fotele, brak podłokietnika, brak wyświetlacza dla temperatury silnika. ",0
"marne materiały, nieprecyzyjna skrzynia biegów, jak na tę klasę samochodu za dużo usterek, skrzypiące części, kiepskie fotele, brak podłokietnika, brak wyświetlacza dla temperatury silnika. ",0
"Nie kupię drugi raz, nie pasuje mi, chociaż nie sposób docenić walory użytkowe. Drogie części zamienne!!!",0
"Mam 307ke z 2001 roku, okolo 50tys km. Zero problemow. Autko komfortowe, zywe, dobrze wygladajace. Niczego mu nie brakuje. Jedyny problem to service, nasze ASO to banda nieudacznikow. Pozdro",1
"tylne zawieszenie za głośne,słaba tapicerka[wymiana gąbki siedziska przedniego fotela 2x przy przebiegu 2 tys.]rocznik 2005 ",1
problemy z instalacją lpg dyskwalifikuje auto homologacja na butlę gazową wydane w języku ang uniemożliwia zarejestrowanie auta i generuje koszty i kłopot ,0
"mam rok vectre z silnikiem 2,5 v6,nadwozie w ocynku i nie zamienie tego samochodu na inny pali mi 9 litrów w cyklu mieszanym. Przy wyprzedzaniu pasazerowie zapinają pasy ",1
"Po pierwszym tygodniu eksploatacji same 5. Silnik 1,5 dci, spalanie na trasie 3,7. Rewelacja",1
Bardzo dobre auto,0
małe miejskie bez szału na dłuższych odcinkach,0
jeżdżę już 3 lata i mnie nie zawiodl 1,1
"Samochód ma miesiąc 1194km przejechane.Stoi drugi miesiąc bo brak części zastępczych.Ja dzwonię do Forda , piszę ale oni mają to gdzieś.Kupcie inna markę może będziecie mieli lepiej.",0
"PRZEDNIE ZAWIESZENIE SLABE,SILNIK EKONOMICZNY-5L/TRASIE,6L/MIASTO,OSIAGI OGOLNE W NORMIE,WYDAJE MI SIE,ZE PRZY ODPALANIU MA PEWNE PROBLEMY Z ZASKOKIEM ALE PALI.MOJA OCENA TO 3+.",1
"średni samochód, nastepnym razem będę szukał czegoś innego (Kia, jakis Opel)",0
nie pleceam,0
"Jego czas już przeminął, ale kiedy był lepszy niż konkurencja",0
"Mam fieste z 2003r z silnikiem 1,3 i jestem bardzo zadowolony.Samochód jest bardzo komfortowy,silnik troszke ospały ale mało pali:-) ",1
"Dziękuję, raz się pomyliłem - nigdy więcej Skody, kupię hyundaia",0
Niezły wygląd samochodu nie przekłada się na osiągi i technikę i osiagi pojazdu,0
"Wytrzymaly silnik,zawieszenie,uklad wydechowy,po przejechaniu 200tys kilometrow fordzikiem nastepnym autem bedzie ford tylko wiekszy i amerykanski",1
"Być może nie jest złym autem, ale mi osobiście trafił się taki który ciągle coś się psuje. A dbam o auto i kupuje zawsze droższe części, nie najtańsze.",0
żadnych większych awarii nie miałem a już tym autkiem zrobiłem ponad 56 tys ,0
Ogólnie jestem z samochodu zadowolony. ,0
"Ja tez mam malucha...11-o latka. i lepszego sportinga ani lepszej ciezarowki mi na razie nie potrzeba, chociaz troche denerwuje innych kierowcow gdy wyprzedza ich ""MALUSZEK""",1
"Zamierzam wymienić silnik w Astrze 1,7 d z 1993 r. Czy możliwa jest wymiana i zainstalowanie silnik 1,7 td (isuzu)?",1
OK,0
"Wypada ogólnie kiepsko, może ze względu na silnik 1,6l. znajomy ma 2.0 i dużo mniej problemów. Polecam wersję 2.0 diesel lub sprawdzone 1,6.",0
fajny wóz,0
MOJM ZFDABNiem auto jest w bARDZO Boatej opcji i bARDZO KONfortowae,0
"Jeżeli chcecie kupić auto w tym segmencie proponuję Renault Master, dużo mniej awaryjny.",0
mam kadeta 1991r silnik 1.8L wszystko o.k tylko jedyną wadą jest to że za dużo pali przy szybkiej jezdzie ale jest w miare szybki i potrafi wyprzedzic dużo lepsze i nowsze autka.,1
"średnie auto,dosyć kłopotliwe w codziennym funkcjonowaniu.",0
"Jak Escort to tylko 1,6 16V ZETEC , najlepiej składany w Niemczech (Płońskie cosik awaryjne). Klei się do drogi ale za to trzęsie. Fajne autko dla rodziny.",1
mam go6lat zrobił120 tyś za koszt napraw 16 tyś ekonomi [ 0 ],0
Do codziennej jazdy idealny. ,1
"Jeszcze gorszy niż wieswagen, niemiecka Syrenka ;) 325km tylko na papierze, mondeo mk4 2,0tdci nie znika w lusterku ;)",0
"Nie kupię drugi raz, nie pasuje mi, chociaż nie sposób docenić walory użytkowe. Drogie części zamienne!!!",0
"Polecam jako autko do miasta i raczej dwuosobowe, rozsądny wybór to 1,2 benzyna ( miałem dwa inne modele z tym silnikiem )",1
Samochód dla kowalskiego,0
"Najlepsza bryczka jaką dosiadałem w życiu. Coś nieprawdopodobnego, ile można było wycisnąć z tego silnika. Prawdziwy połykacz kilometrów. I ten charakterystyczny ryk spod maski...",1
"Mam fieste 1998, silnik 1,2 Zetec 16v,jestem bardzo zadowolony mam 100 tyś. km i będe dopiero wymieniał zawieszenie. Pali mało, dynamiczna, bezawaryjna ",1
"Miałem go wypożyczonego na wakacjach. Nie podejrzewałem, że tak źle może się prowadzić nowoczesny samochód (no chyba, że to generalna bolączka wszelkich ""podwyższonych"" samochodów ?!)",0
Na pierwszy samochód z ograniczonym budżetem - wybór O.K. ,0
Samochód mam dwa tygodnie i już dwa razy był holowany do serwisu. Nie potrafią usunąć usterki. Zakup w Folwark Samochodowy Kielce,0
"Zdecydowanie wart swojej ceny, bezawaryjny. Polecam",1
Ogólnie jestem zadowolony ale na razie jeżdżę nim 4 miesiące- 8000 km.,1
Jak dla mnie wystarcza pojemny i przestronny szybki i zwrotny ,1
Za tę cenę można było wybrać coś lepszego.,0
Spierdolone to zycie,0
"Auto nie jest konstrukcją, za jaka chce ja uważać producent. To stare, brzydkie i palistikowe wnetrze z ciekawie zaprojektowaną karoserią. Pali za duzo na tak słabe siągi.",0
"Radzę się dwa razy zastanowić. Auto ciasne, mało schowków i dużo pali. Rdza po 2 latach.....i szarpanina z Renault , który ma klienta w nosie bo samochód udało im się wcisnąć i umywają ręce.",0
"Wygodny , ladny samochod ale wlacznie dla Mechatroniker z duza cierpliwoscia ",0
Dobry samochud,1
Fatalnie - durszlak i szlifierka do opon,0
super autko po miescie,1
super auto,0
zbyt szybkie zużycie części silnika,0
kupiłem 1.6 HL 98 w gazie i nie zapeszając super autko godne polecenia ,1
xxxxxx,0
Przeciętny samochód dla większej rodziny.Pozwalający cieszyć się siedmioma miejscami i niskim kosztem eksploatacji.Ja swoją Zafire posiadam pięć lat i wymieniam tylko elementy zawieszenia.,0
uno 1.0 rok 92 przejechałem 300 000 (trzysta)i niema śladu zużycia na gładzi cylindrowej - używałem motor lifedo każdej wymiany oleju ,1
"Autko nie jest złe...............niestety ja od auta oczekuje zupełnie czego innego....stąd niska ocena....dla emeryta w sam raz, nada się też dla słabo i mało jeżdżącej kobiety.",0
Kuriozum- producent nie umie naprawić klimatyzacji w nowym samochodzie !!!!,0
eetam,0
"Nigdy wiecej niemiecki ""technologii""",0
Jak za te pieniądze to kupcie Francuza nie będziecie żałować. ,0
Zastanawiam się nad przyciemnieniem szyb Jakie jest wasze zdanie na ten temat. ,1
Polecam ,1
Ogolnie auto fajnie sie prowadzi bardzo komfortowe.Spalane opisałem w oparciu o instalacje gazowa.Auto dosc ciezkie z 2litrowym silnkiem gazu na trase pali 10L przy predkosciach powyzej 120km/h,0
Auto spełnia wymagania,1
MAM escorta 1.8 d spoko samochodzik polecam wszystkim,1
Samochód niedopracowany z licznymi drobnymi niedoróbkami i wadami. Cena stosunkowo wysoka w stosunku do jakości,0
samochod wygodny oszczedny ale nie nasze doly w polsce polecam dla tych ktorzy lubia autko niezawodne i pojemne ,1
Mrówa co ty mówisz CRX są zajebiste oczywiście Honda 1.6,1
siena 16 super samochod mam 164000 km. ale tylko silnik 16,1
"Samocod o dużej przestrzeni wewnątrz, lecz elektronika poraża awaryjnością.",0
"fajny ""misiek""",1
Do Jaro 9,1
"Ciekawy samochód, ale dla mnie kiepskie zawieszenie",0
"marne materiały, nieprecyzyjna skrzynia biegów, jak na tę klasę samochodu za dużo usterek, skrzypiące części, kiepskie fotele, brak podłokietnika, brak wyświetlacza dla temperatury silnika. ",0
"samochód zajeb...,mało pali,polecam silnik 130 konny. Aha pssaty b6 wyszły pod koniec 2000 roku",1
Przepraszam ale wcześniejsze pytanie jest ogólne proszę o rady !!!! Dzięki,1
"Porostu ładny tani samochód, jakość wykończenia adekwatna do ceny, oszczędność na bezpieczeństwie przeważa na zakupem tego auta ",0
"mam VW polo 1.2 z 2002 r. jest ok nie zawiodłem się jeszcze, zreszta marka mówi sama za siebie, fakt że nie był tani, ale za klasę trzeba płacić, jest the best!!!",1
"same zalety ,super autko . jedynie mogliby dolozyc automat do silnika 2,0 benzyna . posiadam werja passion .zuzycie paliwa mnie zaskoczylo , wynosi srednio 7,3 l !! jak do tej pory jest super.",1
Jeśli ktoś potrzebuje tego samochodu żeby zastąpił woła pociągowego - polecam; Samochód całkowicie nie nadaje się do jazdy w ruchu miejskim.,0
Jeżdżę nim 3 lata ale jest zbyt małe żeby nim jeździć wszędzie. Polecam kobietom na zakupy i do pracy. W dalekie podróże polecam wsiąść do większego np.Outlandera.,0
"od 2000 bez awarii,same przeglądy co 15 tyś km. ",1
"ja mam swojego cc od 5 lat i jestem bardzo zadowolony.to jest 700 1994 r.polski gażnik, który nie zawodzi.Polecam.",1
Kocham ten samochód :),1
jak na takie autko to i w takim wieku zachowuje się dość dobrze trochę za dużo pali,0
"Samochód dobrze się sprawdza zarówno jako auto miejskie jak i na wyjazdy - stosunkowo pojemny bagażnik, niskie spalanie. Bogate wyposażenie już w wersji o jeden wyższej od podstawowej.",1
"gdyby nie rozrząd, samochód bardzo dobry. Ciężko go sprzedać.",0
Za te pieniądze samochód godny polecenia,0
"jestem trochę zawiedziony. Myślę, że wrócę do Hondy... Dlaczego na pytanie ""Czy kupiłbyś ten samochód ponownie?"" mam do wyboru tylko TAK lub TAK ????????",0
Bardzo dobre auto,1
Mam 1.6 kombi na gazie z 96 roku z metalowym kolektorem..chodzi rewelacyjnie..jak sie przyloze to na półgazie na trasie 7 litrow spali!!Nic mi nie strzela i gorąco polecam..pozdrawiam ,1
"pojeździmy zobaczymy.., ale na ten moment jestem bardzo zadowolona. Cichy, przestronny, duży komfort jazdy",1
Powiedzmy ze wszystko ok ,0
"Ogolnie auto ch...owe malo miejsca w kabinie, zawieszenie tylko na drogi asfaltowe, poza nim mozna wybic sobie zeby",0
ok.,1
"Jeżdziłem escortem 1.6 benzyna ghia - i nie moge nic zlego powiedzieć o tym aucie - szkoda, że ford zrezygnował z escorta na rzecz focusa - ale do kupna focusa właśnie się przymierzam.",1
"Kupiłam samochód w maju ,wersję podstawową i jestem bardzo zadowolna z niej.Komfort jazdy świetny,chociaż ma przejechane dopiero 1600km.Jak narazie bez żadnych zastrzeżeń.",1
Jezdze Clio II generacji od 14 lat. W tym czasie uzytkowalem 4 rozne egzemplarze. Jestem zadowolony w 99%. jezeli bede wymienial auto to z pewnoscia na kolejne Clio,1
Polecam skodę octavie 4x4 z silnikiem 2.0b kombi ,1
Ogólne polecam ten samochód .Bardzo wytczimali.Rziadko się psuje.Tylko mógłby być trochę żwawszy mój się rozpędza do 120km Może i przez to właśnie się rziadko psuje :),0
Samochód jak dla mnie za bardzo awaryjny. ,0
jaką największą prędkość rozwinął probe 2.2 gt ,1
Brzydki awaryjny odradzam zakupu skarbonka bez dna,0
"Mam corsę sport 97. 100KM sprawia że jest naprawdę szybka , świetnie się prowadzi no i jest super niezawodna... naprawdę polecam ",1
"polecam, dla czteroosobowej rodziny. Super na wyjazdy i do ruchu pozamiejskiego. Nie nadaje się do dużego miasta. ",1
"Na serwis samochodu wydałem od 2 lat ok 10 tys zł. Generalny remont silnika, turbina, dwumasa, droba elektronika, w zasadzie co chwile coś się dzieje. Nie polecam nikomu",0
"Ogólnie polecam,świetne miejskie autko:) max dla rodziny 2+1 ;)",1
auto jest ok,1
"1.6 '95 - wygodne i dynamiczne autko, niestety jest to egzemplarz montowany w Lublinie, zaczyna wychodzić rdza i generalnie dokucza mniejsza trwałość niż modeli sprowadzanych z zachodu.",1
super auto!!!!!!!!!!!!!!!!!,1
nie polecam,0
"mam Escorcika 1.8D z '89 bardzo przyjemne, tanie w eksploatacji auto (i wcale nie mul, czego spoczewalem sie po dieslu) i mimo ze juz znacznie wysluzony, naprawde swietnie sie nim jezdz",1
"O diesla trzeba dbać od początku, jeśli ktoś to zaniedba to kolejny właściciel będzie miał po pewnym czasie problemy. ",0
super autko,1
Dobry,1
to bardzodobery samochud szukam wlasie dla siebie ,1
za duzo wad,0
"w tej cenie naprawdę kawał fajnego auta o super osiągach! kilka wad ale małych, po za tym godne polecenia autko w przemyślanymi rozwiązaniami i w miarę ekonomiczne.",1
Nie byłby to zły samochód gdyby producent poważnie traktował klientów,0
"Samochód mały, w sam raz dla Kobiet... Mało komfortowy.",0
obecnie jezdze 25d z 87r jak na swoj wiek to jest super biora progi i nadkola trzeba pilnowac,1
jest wspanialy......,1
"golfIII 1,8 GT 93', ILE NAPRAWDĘ SPALA ",1
"silnik 2.2, benzyna, gaz, rok 1996, nie ma skóry ale fura jak żadna inna. ja jezdze Frania od lat 5 i moja żona też, jest nie zastapiona na długie i krótkie wycieczki",1
mam vektrę 2000r 2 l dth 100km jest suprr mało pali i jeżdż dynamicznie ,1
"Ten samochód jest cool.Bezawaryjośc to głowna jego zaleta.Ja mam passata z silnikiem 1.8GT,jechałem nim prawie 210km/h. ",1
"Nie polecam tego samochodu jest on bardzo brzydki z wyglądu jak i środku ,od jakiegoś czasu zaczyna rdzewiec . ",0
"Małe , ciasne , tylko na dojazdt podmiejskie. Zdecydowanie lepiej trochę dołożyć i kupić coś troszeczke większego np. Skode Fabie.",0
Dobre uniwersalne auto,0
Jeden z najlepszych kompaktów,1
"Auto solidne, ekonomiczne i esteryczne, ale ma juz swoje lata.",1
Szklarnia na kółkach ,0
ok,0
fajne autko ale ogolnie nie polecam,0
Samochud Corsa B 1.2 SWING.Małe zgrabne autko choć czasami zbyt powolne!,1
"auto wygłąda nieżle , nieżle się prowadzi , awaryjne katastrofalnie",0
AUTO GODNE POLECENIA DLA WSZYSTKICH KTÓRZY POTRZEBUJĄ TANIEGO AUTO NA DOJAZD DO PRACY PRZYZWOITE SPALANIE I BRAK AWARII,1
Jakby takie nadal produkowali to jestem stałym klijentem,1
Jest dobrze ale marka vw to juz nie to co kiedyś ,1
Wole japońca mam toyote 17l i tylko olej mnie interesuje co roku i nic a mam 230tys przejechane,0
Nie polecam!!!,0
"Solidna, bezpieczna japońska konstrukcja.Po 115 tys.km. żadnych poważnych awarii.Na głowę bije dumne niemieckie wozy. ",1
NIE POLECAM,0
odradzam zakup pojazdów tej marki. ZERO poszanowania klienta i ze strony MMPOL i ASO,0
dosyć głośno wewnątrz ,0
"Bardzo wygodny, bezawaryjny",1
:),0
"astra 1,8 z 92 roku spala 10lgazu w mieście w trasie ok 8litrów, 240 tys to troche jest ale masz pewnosc że licznik nie jest kręcony :) ",1
Jestem zadowolony,1
"Za dużo problemów do naprawy: pompa wodna, dwa łożyska, wałek napinacza, wałek rozrządu, ciągłe problemy z geometria. Dobrze sie trzyma drogi ponieważ ma ABS, ETC, ESC.",0
"autko godne polecenia ,to nie taczka jak wiele innych busów",1
Wole japońca mam toyote 17l i tylko olej mnie interesuje co roku i nic a mam 230tys przejechane,0
Stare combo były o niebo lepsze ,0
Polecam umówić się na jazdę próbną ,1
"Ok, ale wolę japońskie samochody.",0
"autko super!!! w mieście sprawdza sie świetnie, jeżdze sunny 2 lata w tym czasie nie miła miejsca zadna awaria !!! polecam!!!",1
"Samochód godny polecenia ,trwały niezawodny,do tego tańszy od konkurencji z swojego segmentu.",1
miałem 406 przez rok zrobiłem 30000km komfort jazdy exstra normalnie jeżdżąc mieściłem się w 8 l/100km(silnik 2.0)wym łączniki (polskie drogi) w przyszłości kupię sobie 3.0 V6 ,1
Świetny samochód ,1
"dobry samochód , troche słabyy silnik",1
"Samochód komfortowy,wygodny, elegancki. ",1
"Bardzo dobre auto, malo awaryjne",1
mama bx 19GTI CHODZI SUPER ALE TO CO HYDRAULIKA DAJE POPALIĆ TO MOJE. ,1
Nie opierać SIĘ O MASKĘ BO MOŻNA POGIĄĆ.,0
"Ogólnie samochód niezły , godny polecenia , nie zostawia się majatku w serwisie ASO podczas napraw.",1
jest o.k ,1
"Jak trafisz na zadbany samochód to TAK, a jak nie to masz do wydania około + - 5000 zł.",0
"nie polecam. jest wiele lepszych firm na rynku. śledząc poczynania marki mitsubishi, to praktycznie w roku 2017-2018 nie mają już nic do zaoferowania",0
Niezłe autko ale walka z psującym się wspomaganiem męczy mnie,0
"Wszystko byłoby w porządku z tym samochodem, gdyby nie kosztowna naprawa sterownika skrzyni biegów. Szkoda, bo samochód całkiem dobrze się sprawował",0
samochód obszerny wygodny ale brak w bagazniku schowka ,0
toporny,0
"Auto ładne z wyglądu, wnętrze ciekawe.",0
